854245.11	987010.625	2357
854265.11	987010.625	2361
854285.11	987010.625	2364
854305.11	987010.625	2367
854325.11	987010.625	2371
854345.11	987010.625	2372
854365.11	987010.625	2374
854385.11	987010.625	2380
854405.11	987010.625	2385
854425.11	987010.625	2399
854445.11	987010.625	2409
854465.11	987010.625	2430
854485.11	987010.625	2459
854505.11	987010.625	2471
854525.11	987010.625	2484
854545.11	987010.625	2485
854565.11	987010.625	2481
854585.11	987010.625	2477
854605.11	987010.625	2476
854625.11	987010.625	2472
854645.11	987010.625	2468
854665.11	987010.625	2460
854685.11	987010.625	2454
854705.11	987010.625	2450
854725.11	987010.625	2443
854745.11	987010.625	2440
854765.11	987010.625	2433
854785.11	987010.625	2425
854805.11	987010.625	2420
854825.11	987010.625	2409
854845.11	987010.625	2403
854865.11	987010.625	2390
854885.11	987010.625	2381
854905.11	987010.625	2380
854925.11	987010.625	2381
854945.11	987010.625	2381
854965.11	987010.625	2383
854985.11	987010.625	2387
855005.11	987010.625	2391
855025.11	987010.625	2400
855045.11	987010.625	2407
855065.11	987010.625	2423
855085.11	987010.625	2439
855105.11	987010.625	2448
855125.11	987010.625	2467
855145.11	987010.625	2478
855165.11	987010.625	2498
855185.11	987010.625	2508
855205.11	987010.625	2509
855225.11	987010.625	2502
855245.11	987010.625	2495
855265.11	987010.625	2483
855285.11	987010.625	2480
855305.11	987010.625	2482
855325.11	987010.625	2484
855345.11	987010.625	2484
852605.11	987030.625	1891
852625.11	987030.625	1870
852645.11	987030.625	1869
852665.11	987030.625	1849
852685.11	987030.625	1829
852705.11	987030.625	1819
852725.11	987030.625	1799
852745.11	987030.625	1791
852765.11	987030.625	1778
852785.11	987030.625	1766
852805.11	987030.625	1761
852825.11	987030.625	1754
852845.11	987030.625	1751
852865.11	987030.625	1748
852885.11	987030.625	1755
852905.11	987030.625	1765
852925.11	987030.625	1796
852945.11	987030.625	1812
852965.11	987030.625	1824
852985.11	987030.625	1840
853005.11	987030.625	1850
853025.11	987030.625	1877
853045.11	987030.625	1890
853065.11	987030.625	1918
853085.11	987030.625	1953
853105.11	987030.625	1966
853125.11	987030.625	1987
853145.11	987030.625	1997
853165.11	987030.625	2014
853185.11	987030.625	2029
853205.11	987030.625	2036
853225.11	987030.625	2048
853245.11	987030.625	2053
853265.11	987030.625	2065
853285.11	987030.625	2075
853305.11	987030.625	2080
853325.11	987030.625	2089
853345.11	987030.625	2093
853365.11	987030.625	2102
853385.11	987030.625	2113
853405.11	987030.625	2120
853425.11	987030.625	2134
853445.11	987030.625	2140
853465.11	987030.625	2150
853485.11	987030.625	2160
853505.11	987030.625	2164
853525.11	987030.625	2178
853545.11	987030.625	2183
853565.11	987030.625	2190
853585.11	987030.625	2199
853605.11	987030.625	2205
853625.11	987030.625	2223
853645.11	987030.625	2233
853665.11	987030.625	2249
853685.11	987030.625	2259
853705.11	987030.625	2261
853725.11	987030.625	2268
853745.11	987030.625	2276
853765.11	987030.625	2301
853785.11	987030.625	2324
853805.11	987030.625	2331
853825.11	987030.625	2334
853845.11	987030.625	2334
853865.11	987030.625	2330
853885.11	987030.625	2323
853905.11	987030.625	2320
853925.11	987030.625	2315
853945.11	987030.625	2315
853965.11	987030.625	2316
853985.11	987030.625	2320
854005.11	987030.625	2321
854025.11	987030.625	2322
854045.11	987030.625	2324
854065.11	987030.625	2327
854085.11	987030.625	2328
854105.11	987030.625	2329
854125.11	987030.625	2332
854145.11	987030.625	2335
854165.11	987030.625	2344
854185.11	987030.625	2358
854205.11	987030.625	2365
854225.11	987030.625	2372
854245.11	987030.625	2374
854265.11	987030.625	2375
854285.11	987030.625	2381
854305.11	987030.625	2383
854325.11	987030.625	2384
854345.11	987030.625	2383
854365.11	987030.625	2386
854385.11	987030.625	2395
854405.11	987030.625	2402
854425.11	987030.625	2415
854445.11	987030.625	2423
854465.11	987030.625	2443
854485.11	987030.625	2467
854505.11	987030.625	2477
854525.11	987030.625	2492
854545.11	987030.625	2494
854565.11	987030.625	2492
854585.11	987030.625	2488
854605.11	987030.625	2487
854625.11	987030.625	2483
854645.11	987030.625	2479
854665.11	987030.625	2471
854685.11	987030.625	2463
854705.11	987030.625	2459
854725.11	987030.625	2451
854745.11	987030.625	2448
854765.11	987030.625	2441
854785.11	987030.625	2432
854805.11	987030.625	2427
854825.11	987030.625	2415
854845.11	987030.625	2409
854865.11	987030.625	2399
854885.11	987030.625	2393
854905.11	987030.625	2393
854925.11	987030.625	2394
854945.11	987030.625	2394
854965.11	987030.625	2391
854985.11	987030.625	2386
855005.11	987030.625	2385
855025.11	987030.625	2390
855045.11	987030.625	2397
855065.11	987030.625	2414
855085.11	987030.625	2431
855105.11	987030.625	2440
855125.11	987030.625	2459
855145.11	987030.625	2470
855165.11	987030.625	2491
855185.11	987030.625	2504
855205.11	987030.625	2508
855225.11	987030.625	2505
855245.11	987030.625	2498
855265.11	987030.625	2488
855285.11	987030.625	2485
855305.11	987030.625	2488
855325.11	987030.625	2491
855345.11	987030.625	2491
852605.11	987050.625	1906
852625.11	987050.625	1880
852645.11	987050.625	1874
852665.11	987050.625	1855
852685.11	987050.625	1833
852705.11	987050.625	1823
852725.11	987050.625	1802
852745.11	987050.625	1794
852765.11	987050.625	1778
852785.11	987050.625	1766
852805.11	987050.625	1760
852825.11	987050.625	1753
852845.11	987050.625	1754
852865.11	987050.625	1758
852885.11	987050.625	1768
852905.11	987050.625	1776
852925.11	987050.625	1798
852945.11	987050.625	1810
852965.11	987050.625	1830
852985.11	987050.625	1850
853005.11	987050.625	1861
853025.11	987050.625	1885
853045.11	987050.625	1897
853065.11	987050.625	1922
853085.11	987050.625	1951
853105.11	987050.625	1965
853125.11	987050.625	1991
853145.11	987050.625	2004
853165.11	987050.625	2027
853185.11	987050.625	2044
853205.11	987050.625	2050
853225.11	987050.625	2064
853245.11	987050.625	2070
853265.11	987050.625	2082
853285.11	987050.625	2094
853305.11	987050.625	2099
853325.11	987050.625	2105
853345.11	987050.625	2109
853365.11	987050.625	2121
853385.11	987050.625	2135
853405.11	987050.625	2140
853425.11	987050.625	2147
853445.11	987050.625	2149
853465.11	987050.625	2157
853485.11	987050.625	2167
853505.11	987050.625	2172
853525.11	987050.625	2182
853545.11	987050.625	2187
853565.11	987050.625	2194
853585.11	987050.625	2203
853605.11	987050.625	2210
853625.11	987050.625	2229
853645.11	987050.625	2239
853665.11	987050.625	2257
853685.11	987050.625	2265
853705.11	987050.625	2266
853725.11	987050.625	2271
853745.11	987050.625	2278
853765.11	987050.625	2300
853785.11	987050.625	2322
853805.11	987050.625	2329
853825.11	987050.625	2336
853845.11	987050.625	2337
853865.11	987050.625	2334
853885.11	987050.625	2326
853905.11	987050.625	2322
853925.11	987050.625	2317
853945.11	987050.625	2317
853965.11	987050.625	2320
853985.11	987050.625	2326
854005.11	987050.625	2326
854025.11	987050.625	2328
854045.11	987050.625	2329
854065.11	987050.625	2333
854085.11	987050.625	2337
854105.11	987050.625	2339
854125.11	987050.625	2343
854145.11	987050.625	2347
854165.11	987050.625	2357
854185.11	987050.625	2370
854205.11	987050.625	2375
854225.11	987050.625	2380
854245.11	987050.625	2380
854265.11	987050.625	2382
854285.11	987050.625	2389
854305.11	987050.625	2390
854325.11	987050.625	2390
854345.11	987050.625	2388
854365.11	987050.625	2391
854385.11	987050.625	2402
854405.11	987050.625	2410
854425.11	987050.625	2422
854445.11	987050.625	2429
854465.11	987050.625	2447
854485.11	987050.625	2466
854505.11	987050.625	2475
854525.11	987050.625	2491
854545.11	987050.625	2494
854565.11	987050.625	2495
854585.11	987050.625	2492
854605.11	987050.625	2491
854625.11	987050.625	2488
854645.11	987050.625	2485
854665.11	987050.625	2477
854685.11	987050.625	2467
854705.11	987050.625	2462
854725.11	987050.625	2454
854745.11	987050.625	2451
854765.11	987050.625	2443
854785.11	987050.625	2434
854805.11	987050.625	2429
854825.11	987050.625	2417
854845.11	987050.625	2412
854865.11	987050.625	2403
854885.11	987050.625	2400
854905.11	987050.625	2400
854925.11	987050.625	2401
854945.11	987050.625	2401
854965.11	987050.625	2396
854985.11	987050.625	2388
855005.11	987050.625	2384
855025.11	987050.625	2388
855045.11	987050.625	2394
855065.11	987050.625	2410
855085.11	987050.625	2427
855105.11	987050.625	2436
855125.11	987050.625	2456
855145.11	987050.625	2467
855165.11	987050.625	2487
855185.11	987050.625	2495
855205.11	987050.625	2504
855225.11	987050.625	2504
855245.11	987050.625	2500
855265.11	987050.625	2491
855285.11	987050.625	2489
855305.11	987050.625	2491
855325.11	987050.625	2494
855345.11	987050.625	2494
852605.11	987070.625	1914
852625.11	987070.625	1883
852645.11	987070.625	1871
852665.11	987070.625	1853
852685.11	987070.625	1832
852705.11	987070.625	1822
852725.11	987070.625	1802
852745.11	987070.625	1792
852765.11	987070.625	1774
852785.11	987070.625	1758
852805.11	987070.625	1753
852825.11	987070.625	1751
852845.11	987070.625	1754
852865.11	987070.625	1761
852885.11	987070.625	1768
852905.11	987070.625	1772
852925.11	987070.625	1791
852945.11	987070.625	1804
852965.11	987070.625	1830
852985.11	987070.625	1854
853005.11	987070.625	1866
853025.11	987070.625	1890
853045.11	987070.625	1901
853065.11	987070.625	1924
853085.11	987070.625	1954
853105.11	987070.625	1970
853125.11	987070.625	2001
853145.11	987070.625	2014
853165.11	987070.625	2036
853185.11	987070.625	2052
853205.11	987070.625	2057
853225.11	987070.625	2079
853245.11	987070.625	2091
853265.11	987070.625	2107
853285.11	987070.625	2119
853305.11	987070.625	2123
853325.11	987070.625	2127
853345.11	987070.625	2130
853365.11	987070.625	2139
853385.11	987070.625	2151
853405.11	987070.625	2156
853425.11	987070.625	2163
853445.11	987070.625	2165
853465.11	987070.625	2169
853485.11	987070.625	2176
853505.11	987070.625	2181
853525.11	987070.625	2190
853545.11	987070.625	2193
853565.11	987070.625	2201
853585.11	987070.625	2210
853605.11	987070.625	2216
853625.11	987070.625	2233
853645.11	987070.625	2243
853665.11	987070.625	2261
853685.11	987070.625	2272
853705.11	987070.625	2275
853725.11	987070.625	2283
853745.11	987070.625	2290
853765.11	987070.625	2307
853785.11	987070.625	2322
853805.11	987070.625	2328
853825.11	987070.625	2337
853845.11	987070.625	2340
853865.11	987070.625	2338
853885.11	987070.625	2331
853905.11	987070.625	2328
853925.11	987070.625	2323
853945.11	987070.625	2324
853965.11	987070.625	2330
853985.11	987070.625	2336
854005.11	987070.625	2337
854025.11	987070.625	2338
854045.11	987070.625	2339
854065.11	987070.625	2343
854085.11	987070.625	2352
854105.11	987070.625	2356
854125.11	987070.625	2365
854145.11	987070.625	2369
854165.11	987070.625	2380
854185.11	987070.625	2390
854205.11	987070.625	2394
854225.11	987070.625	2396
854245.11	987070.625	2396
854265.11	987070.625	2398
854285.11	987070.625	2406
854305.11	987070.625	2407
854325.11	987070.625	2407
854345.11	987070.625	2405
854365.11	987070.625	2406
854385.11	987070.625	2415
854405.11	987070.625	2422
854425.11	987070.625	2434
854445.11	987070.625	2441
854465.11	987070.625	2456
854485.11	987070.625	2470
854505.11	987070.625	2477
854525.11	987070.625	2494
854545.11	987070.625	2499
854565.11	987070.625	2505
854585.11	987070.625	2504
854605.11	987070.625	2504
854625.11	987070.625	2502
854645.11	987070.625	2499
854665.11	987070.625	2490
854685.11	987070.625	2477
854705.11	987070.625	2471
854725.11	987070.625	2461
854745.11	987070.625	2457
854765.11	987070.625	2450
854785.11	987070.625	2439
854805.11	987070.625	2432
854825.11	987070.625	2420
854845.11	987070.625	2415
854865.11	987070.625	2409
854885.11	987070.625	2407
854905.11	987070.625	2408
854925.11	987070.625	2409
854945.11	987070.625	2409
854965.11	987070.625	2403
854985.11	987070.625	2395
855005.11	987070.625	2392
855025.11	987070.625	2392
855045.11	987070.625	2394
855065.11	987070.625	2404
855085.11	987070.625	2419
855105.11	987070.625	2428
855125.11	987070.625	2450
855145.11	987070.625	2460
855165.11	987070.625	2480
855185.11	987070.625	2487
855205.11	987070.625	2498
855225.11	987070.625	2502
855245.11	987070.625	2501
855265.11	987070.625	2499
855285.11	987070.625	2499
855305.11	987070.625	2501
855325.11	987070.625	2503
855345.11	987070.625	2504
852605.11	987090.625	1915
852625.11	987090.625	1882
852645.11	987090.625	1867
852665.11	987090.625	1851
852685.11	987090.625	1831
852705.11	987090.625	1821
852725.11	987090.625	1802
852745.11	987090.625	1792
852765.11	987090.625	1772
852785.11	987090.625	1755
852805.11	987090.625	1751
852825.11	987090.625	1751
852845.11	987090.625	1754
852865.11	987090.625	1760
852885.11	987090.625	1766
852905.11	987090.625	1769
852925.11	987090.625	1788
852945.11	987090.625	1802
852965.11	987090.625	1830
852985.11	987090.625	1855
853005.11	987090.625	1867
853025.11	987090.625	1891
853045.11	987090.625	1902
853065.11	987090.625	1926
853085.11	987090.625	1955
853105.11	987090.625	1973
853125.11	987090.625	2007
853145.11	987090.625	2019
853165.11	987090.625	2040
853185.11	987090.625	2056
853205.11	987090.625	2062
853225.11	987090.625	2087
853245.11	987090.625	2101
853265.11	987090.625	2120
853285.11	987090.625	2131
853305.11	987090.625	2135
853325.11	987090.625	2139
853345.11	987090.625	2142
853365.11	987090.625	2149
853385.11	987090.625	2159
853405.11	987090.625	2164
853425.11	987090.625	2171
853445.11	987090.625	2173
853465.11	987090.625	2177
853485.11	987090.625	2182
853505.11	987090.625	2187
853525.11	987090.625	2194
853545.11	987090.625	2198
853565.11	987090.625	2207
853585.11	987090.625	2216
853605.11	987090.625	2222
853625.11	987090.625	2237
853645.11	987090.625	2246
853665.11	987090.625	2264
853685.11	987090.625	2276
853705.11	987090.625	2280
853725.11	987090.625	2290
853745.11	987090.625	2298
853765.11	987090.625	2313
853785.11	987090.625	2325
853805.11	987090.625	2330
853825.11	987090.625	2339
853845.11	987090.625	2341
853865.11	987090.625	2340
853885.11	987090.625	2334
853905.11	987090.625	2331
853925.11	987090.625	2327
853945.11	987090.625	2328
853965.11	987090.625	2334
853985.11	987090.625	2341
854005.11	987090.625	2343
854025.11	987090.625	2344
854045.11	987090.625	2344
854065.11	987090.625	2349
854085.11	987090.625	2358
854105.11	987090.625	2363
854125.11	987090.625	2373
854145.11	987090.625	2379
854165.11	987090.625	2390
854185.11	987090.625	2399
854205.11	987090.625	2402
854225.11	987090.625	2405
854245.11	987090.625	2405
854265.11	987090.625	2407
854285.11	987090.625	2415
854305.11	987090.625	2416
854325.11	987090.625	2415
854345.11	987090.625	2414
854365.11	987090.625	2415
854385.11	987090.625	2422
854405.11	987090.625	2428
854425.11	987090.625	2441
854445.11	987090.625	2448
854465.11	987090.625	2462
854485.11	987090.625	2475
854505.11	987090.625	2482
854525.11	987090.625	2498
854545.11	987090.625	2504
854565.11	987090.625	2511
854585.11	987090.625	2511
854605.11	987090.625	2511
854625.11	987090.625	2508
854645.11	987090.625	2506
854665.11	987090.625	2496
854685.11	987090.625	2483
854705.11	987090.625	2476
854725.11	987090.625	2465
854745.11	987090.625	2461
854765.11	987090.625	2453
854785.11	987090.625	2441
854805.11	987090.625	2434
854825.11	987090.625	2421
854845.11	987090.625	2417
854865.11	987090.625	2411
854885.11	987090.625	2409
854905.11	987090.625	2410
854925.11	987090.625	2411
854945.11	987090.625	2411
854965.11	987090.625	2406
854985.11	987090.625	2399
855005.11	987090.625	2397
855025.11	987090.625	2395
855045.11	987090.625	2397
855065.11	987090.625	2403
855085.11	987090.625	2417
855105.11	987090.625	2426
855125.11	987090.625	2446
855145.11	987090.625	2457
855165.11	987090.625	2477
855185.11	987090.625	2483
855205.11	987090.625	2495
855225.11	987090.625	2502
855245.11	987090.625	2502
855265.11	987090.625	2504
855285.11	987090.625	2505
855305.11	987090.625	2508
855325.11	987090.625	2510
855345.11	987090.625	2510
852605.11	987110.625	1910
852625.11	987110.625	1874
852645.11	987110.625	1859
852665.11	987110.625	1846
852685.11	987110.625	1831
852705.11	987110.625	1822
852725.11	987110.625	1804
852745.11	987110.625	1794
852765.11	987110.625	1774
852785.11	987110.625	1757
852805.11	987110.625	1754
852825.11	987110.625	1755
852845.11	987110.625	1758
852865.11	987110.625	1761
852885.11	987110.625	1763
852905.11	987110.625	1764
852925.11	987110.625	1786
852945.11	987110.625	1801
852965.11	987110.625	1829
852985.11	987110.625	1856
853005.11	987110.625	1868
853025.11	987110.625	1889
853045.11	987110.625	1901
853065.11	987110.625	1927
853085.11	987110.625	1957
853105.11	987110.625	1979
853125.11	987110.625	2018
853145.11	987110.625	2027
853165.11	987110.625	2047
853185.11	987110.625	2070
853205.11	987110.625	2082
853225.11	987110.625	2108
853245.11	987110.625	2121
853265.11	987110.625	2141
853285.11	987110.625	2153
853305.11	987110.625	2157
853325.11	987110.625	2162
853345.11	987110.625	2165
853365.11	987110.625	2171
853385.11	987110.625	2179
853405.11	987110.625	2183
853425.11	987110.625	2190
853445.11	987110.625	2192
853465.11	987110.625	2195
853485.11	987110.625	2199
853505.11	987110.625	2202
853525.11	987110.625	2208
853545.11	987110.625	2212
853565.11	987110.625	2226
853585.11	987110.625	2239
853605.11	987110.625	2245
853625.11	987110.625	2256
853645.11	987110.625	2264
853665.11	987110.625	2279
853685.11	987110.625	2290
853705.11	987110.625	2294
853725.11	987110.625	2305
853745.11	987110.625	2313
853765.11	987110.625	2326
853785.11	987110.625	2336
853805.11	987110.625	2339
853825.11	987110.625	2346
853845.11	987110.625	2347
853865.11	987110.625	2345
853885.11	987110.625	2341
853905.11	987110.625	2339
853925.11	987110.625	2336
853945.11	987110.625	2337
853965.11	987110.625	2342
853985.11	987110.625	2349
854005.11	987110.625	2352
854025.11	987110.625	2358
854045.11	987110.625	2360
854065.11	987110.625	2364
854085.11	987110.625	2369
854105.11	987110.625	2372
854125.11	987110.625	2384
854145.11	987110.625	2392
854165.11	987110.625	2407
854185.11	987110.625	2415
854205.11	987110.625	2417
854225.11	987110.625	2421
854245.11	987110.625	2423
854265.11	987110.625	2426
854285.11	987110.625	2430
854305.11	987110.625	2432
854325.11	987110.625	2433
854345.11	987110.625	2433
854365.11	987110.625	2434
854385.11	987110.625	2439
854405.11	987110.625	2443
854425.11	987110.625	2457
854445.11	987110.625	2465
854465.11	987110.625	2479
854485.11	987110.625	2490
854505.11	987110.625	2496
854525.11	987110.625	2510
854545.11	987110.625	2516
854565.11	987110.625	2524
854585.11	987110.625	2525
854605.11	987110.625	2524
854625.11	987110.625	2520
854645.11	987110.625	2517
854665.11	987110.625	2506
854685.11	987110.625	2492
854705.11	987110.625	2484
854725.11	987110.625	2473
854745.11	987110.625	2467
854765.11	987110.625	2457
854785.11	987110.625	2444
854805.11	987110.625	2437
854825.11	987110.625	2424
854845.11	987110.625	2419
854865.11	987110.625	2413
854885.11	987110.625	2411
854905.11	987110.625	2411
854925.11	987110.625	2411
854945.11	987110.625	2411
854965.11	987110.625	2410
854985.11	987110.625	2408
855005.11	987110.625	2407
855025.11	987110.625	2405
855045.11	987110.625	2404
855065.11	987110.625	2405
855085.11	987110.625	2410
855105.11	987110.625	2425
855125.11	987110.625	2440
855145.11	987110.625	2449
855165.11	987110.625	2469
855185.11	987110.625	2478
855205.11	987110.625	2492
855225.11	987110.625	2504
855245.11	987110.625	2509
855265.11	987110.625	2516
855285.11	987110.625	2519
855305.11	987110.625	2524
855325.11	987110.625	2527
855345.11	987110.625	2527
852605.11	987130.625	1908
852625.11	987130.625	1871
852645.11	987130.625	1856
852665.11	987130.625	1844
852685.11	987130.625	1831
852705.11	987130.625	1823
852725.11	987130.625	1805
852745.11	987130.625	1796
852765.11	987130.625	1778
852785.11	987130.625	1763
852805.11	987130.625	1760
852825.11	987130.625	1759
852845.11	987130.625	1760
852865.11	987130.625	1762
852885.11	987130.625	1764
852905.11	987130.625	1766
852925.11	987130.625	1786
852945.11	987130.625	1801
852965.11	987130.625	1830
852985.11	987130.625	1856
853005.11	987130.625	1868
853025.11	987130.625	1887
853045.11	987130.625	1899
853065.11	987130.625	1927
853085.11	987130.625	1959
853105.11	987130.625	1980
853125.11	987130.625	2018
853145.11	987130.625	2029
853165.11	987130.625	2053
853185.11	987130.625	2078
853205.11	987130.625	2091
853225.11	987130.625	2118
853245.11	987130.625	2130
853265.11	987130.625	2148
853285.11	987130.625	2161
853305.11	987130.625	2165
853325.11	987130.625	2172
853345.11	987130.625	2175
853365.11	987130.625	2181
853385.11	987130.625	2188
853405.11	987130.625	2191
853425.11	987130.625	2197
853445.11	987130.625	2199
853465.11	987130.625	2203
853485.11	987130.625	2208
853505.11	987130.625	2211
853525.11	987130.625	2217
853545.11	987130.625	2221
853565.11	987130.625	2237
853585.11	987130.625	2265
853605.11	987130.625	2272
853625.11	987130.625	2283
853645.11	987130.625	2289
853665.11	987130.625	2299
853685.11	987130.625	2305
853705.11	987130.625	2310
853725.11	987130.625	2321
853745.11	987130.625	2327
853765.11	987130.625	2339
853785.11	987130.625	2347
853805.11	987130.625	2350
853825.11	987130.625	2352
853845.11	987130.625	2352
853865.11	987130.625	2349
853885.11	987130.625	2348
853905.11	987130.625	2348
853925.11	987130.625	2345
853945.11	987130.625	2346
853965.11	987130.625	2349
853985.11	987130.625	2358
854005.11	987130.625	2363
854025.11	987130.625	2372
854045.11	987130.625	2375
854065.11	987130.625	2378
854085.11	987130.625	2380
854105.11	987130.625	2382
854125.11	987130.625	2396
854145.11	987130.625	2405
854165.11	987130.625	2421
854185.11	987130.625	2428
854205.11	987130.625	2429
854225.11	987130.625	2433
854245.11	987130.625	2436
854265.11	987130.625	2442
854285.11	987130.625	2446
854305.11	987130.625	2446
854325.11	987130.625	2447
854345.11	987130.625	2449
854365.11	987130.625	2453
854385.11	987130.625	2460
854405.11	987130.625	2463
854425.11	987130.625	2475
854445.11	987130.625	2483
854465.11	987130.625	2497
854485.11	987130.625	2508
854505.11	987130.625	2513
854525.11	987130.625	2524
854545.11	987130.625	2528
854565.11	987130.625	2534
854585.11	987130.625	2536
854605.11	987130.625	2535
854625.11	987130.625	2529
854645.11	987130.625	2525
854665.11	987130.625	2511
854685.11	987130.625	2497
854705.11	987130.625	2491
854725.11	987130.625	2479
854745.11	987130.625	2473
854765.11	987130.625	2460
854785.11	987130.625	2446
854805.11	987130.625	2440
854825.11	987130.625	2429
854845.11	987130.625	2425
854865.11	987130.625	2417
854885.11	987130.625	2413
854905.11	987130.625	2412
854925.11	987130.625	2411
854945.11	987130.625	2412
854965.11	987130.625	2412
854985.11	987130.625	2411
855005.11	987130.625	2410
855025.11	987130.625	2410
855045.11	987130.625	2411
855065.11	987130.625	2412
855085.11	987130.625	2415
855105.11	987130.625	2427
855125.11	987130.625	2438
855145.11	987130.625	2447
855165.11	987130.625	2465
855185.11	987130.625	2473
855205.11	987130.625	2489
855225.11	987130.625	2504
855245.11	987130.625	2511
855265.11	987130.625	2524
855285.11	987130.625	2530
855305.11	987130.625	2539
855325.11	987130.625	2542
855345.11	987130.625	2543
852605.11	987150.625	1904
852625.11	987150.625	1866
852645.11	987150.625	1852
852665.11	987150.625	1842
852685.11	987150.625	1829
852705.11	987150.625	1822
852725.11	987150.625	1808
852745.11	987150.625	1801
852765.11	987150.625	1788
852785.11	987150.625	1777
852805.11	987150.625	1772
852825.11	987150.625	1765
852845.11	987150.625	1764
852865.11	987150.625	1765
852885.11	987150.625	1770
852905.11	987150.625	1774
852925.11	987150.625	1789
852945.11	987150.625	1800
852965.11	987150.625	1830
852985.11	987150.625	1854
853005.11	987150.625	1864
853025.11	987150.625	1882
853045.11	987150.625	1895
853065.11	987150.625	1927
853085.11	987150.625	1965
853105.11	987150.625	1983
853125.11	987150.625	2017
853145.11	987150.625	2034
853165.11	987150.625	2066
853185.11	987150.625	2095
853205.11	987150.625	2109
853225.11	987150.625	2134
853245.11	987150.625	2145
853265.11	987150.625	2159
853285.11	987150.625	2173
853305.11	987150.625	2179
853325.11	987150.625	2189
853345.11	987150.625	2193
853365.11	987150.625	2198
853385.11	987150.625	2203
853405.11	987150.625	2205
853425.11	987150.625	2209
853445.11	987150.625	2211
853465.11	987150.625	2218
853485.11	987150.625	2226
853505.11	987150.625	2230
853525.11	987150.625	2236
853545.11	987150.625	2241
853565.11	987150.625	2257
853585.11	987150.625	2274
853605.11	987150.625	2281
853625.11	987150.625	2293
853645.11	987150.625	2299
853665.11	987150.625	2307
853685.11	987150.625	2313
853705.11	987150.625	2317
853725.11	987150.625	2328
853745.11	987150.625	2334
853765.11	987150.625	2344
853785.11	987150.625	2351
853805.11	987150.625	2353
853825.11	987150.625	2354
853845.11	987150.625	2353
853865.11	987150.625	2351
853885.11	987150.625	2351
853905.11	987150.625	2351
853925.11	987150.625	2350
853945.11	987150.625	2350
853965.11	987150.625	2353
853985.11	987150.625	2363
854005.11	987150.625	2369
854025.11	987150.625	2379
854045.11	987150.625	2382
854065.11	987150.625	2384
854085.11	987150.625	2386
854105.11	987150.625	2388
854125.11	987150.625	2401
854145.11	987150.625	2410
854165.11	987150.625	2426
854185.11	987150.625	2433
854205.11	987150.625	2435
854225.11	987150.625	2439
854245.11	987150.625	2442
854265.11	987150.625	2450
854285.11	987150.625	2454
854305.11	987150.625	2455
854325.11	987150.625	2455
854345.11	987150.625	2456
854365.11	987150.625	2462
854385.11	987150.625	2469
854405.11	987150.625	2473
854425.11	987150.625	2485
854445.11	987150.625	2492
854465.11	987150.625	2506
854485.11	987150.625	2516
854505.11	987150.625	2521
854525.11	987150.625	2531
854545.11	987150.625	2535
854565.11	987150.625	2540
854585.11	987150.625	2541
854605.11	987150.625	2540
854625.11	987150.625	2533
854645.11	987150.625	2528
854665.11	987150.625	2515
854685.11	987150.625	2500
854705.11	987150.625	2494
854725.11	987150.625	2482
854745.11	987150.625	2476
854765.11	987150.625	2462
854785.11	987150.625	2448
